respondent_id,Q1_age_group,Q6_ownership_duration,Q7_monthly_spend_inr,Q9_online_purchase_freq,Q13_pet_space_satisfaction,Q15_app_usage,Q20_community_importance,Q22_reviews_importance,Q24_emergency_vet_freq,Q25_app_adoption,Q1_age_group_enc,Q6_ownership_duration_enc,Q9_online_purchase_freq_enc,Q13_pet_space_satisfaction_enc,Q15_app_usage_enc,Q20_community_importance_enc,Q22_reviews_importance_enc,Q24_emergency_vet_freq_enc,Q2_city_tier_Metro,Q2_city_tier_Rural,Q2_city_tier_Tier-2,Q2_city_tier_Tier-3,Q3_residence_type_Gated Apartment,Q3_residence_type_Independent House,Q3_residence_type_Non-Gated Apartment,Q3_residence_type_Other,Q3_residence_type_Rented,Q4_num_dogs_1 Dog,Q4_num_dogs_2 Dogs,Q4_num_dogs_3+ Dogs,Q8_top_spend_category_Accessories,Q8_top_spend_category_Boarding/Walking,Q8_top_spend_category_Food & Treats,Q8_top_spend_category_Grooming,Q8_top_spend_category_Online Marketplace,Q8_top_spend_category_Training,Q8_top_spend_category_Vet & Medicines,Q11_vet_discovery_Google Maps,Q11_vet_discovery_No Reliable Way,Q11_vet_discovery_Pet App,Q11_vet_discovery_Social Media,Q11_vet_discovery_Word Of Mouth,Q12_lost_dog_experience_No,Q12_lost_dog_experience_Not Applicable,"Q12_lost_dog_experience_Yes, Managed Eventually","Q12_lost_dog_experience_Yes, Very Difficult",Q16_purchase_platform_Amazon/Flipkart,Q16_purchase_platform_Brand Website,Q16_purchase_platform_Don'T Buy Online,Q16_purchase_platform_Heads Up For Tails/Supertails,Q16_purchase_platform_Instagram/Social,Q16_purchase_platform_Local Pet Store,Q17_location_sharing_No,Q17_location_sharing_Unsure,Q17_location_sharing_Yes Always,Q17_location_sharing_Yes When Using App,Q18_subscription_pref_Annual Sub,Q18_subscription_pref_Free With Ads,Q18_subscription_pref_Freemium,Q18_subscription_pref_Monthly Sub,Q18_subscription_pref_One-Time Purchase,Q18_subscription_pref_Would Not Pay,Q19_adoption_interest_Maybe Someday,Q19_adoption_interest_No,Q19_adoption_interest_Yes Actively,Q19_adoption_interest_Yes Considering,Q21_social_media_dogs_Active,Q21_social_media_dogs_Not Interested,Q21_social_media_dogs_Not Yet But Would,Q21_social_media_dogs_Passive,Q23_vax_tracking_Dedicated Pet App,Q23_vax_tracking_Don'T Track,Q23_vax_tracking_Physical Diary,Q23_vax_tracking_Rely On Memory,Q23_vax_tracking_Spreadsheet/Notes App,Q10_challenges__hard_to_find_reliable_vet,Q10_challenges__lack_of_grooming_services,Q10_challenges__no_pet_friendly_spaces,Q10_challenges__genuine_food_accessories_hard_to_find,Q10_challenges__cannot_find_dog_trainer,Q10_challenges__hard_to_find_boarding_walker,Q10_challenges__no_local_dog_owner_community,Q10_challenges__travel_challenges_with_dog,Q10_challenges__difficulty_adopting_fostering,Q10_challenges__losing_track_of_vaccinations,Q14_preferred_features__nearby_vet_directory,Q14_preferred_features__pet_friendly_places,Q14_preferred_features__grooming_listings,Q14_preferred_features__dog_trainer_directory,Q14_preferred_features__adoption_fostering_network,Q14_preferred_features__lost_and_found_alerts,Q14_preferred_features__online_marketplace,Q14_preferred_features__community_playdates,Q14_preferred_features__boarding_walking_listings,Q14_preferred_features__dog_friendly_travel_guide,Q14_preferred_features__event_calendar,Q14_preferred_features__health_vaccination_tracker,Q5_dog_type__purebred,Q5_dog_type__indian_pariah,Q5_dog_type__rescued_stray,Q5_dog_type__adopted_from_shelter,Q5_dog_type__mixed_breed,Q25_target,Q25_binary,is_dog_owner,num_dogs_numeric,spend_per_dog,engagement_score
R1562,25-34,1-3 Years,3750.0,Very Frequently,Satisfied,Never,Somewhat Important,Very Important,More Than 3 Times,Maybe,2,1,4,4,0,4,3,3,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3750.0,7
R1563,45-59,5+ Years,3992.5,Occasionally,Neutral,Rarely,Neutral,Very Important,Never,Maybe,4,3,2,3,1,3,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3992.5,6
R1564,25-34,3-5 Years,10389.0,Frequently,Dissatisfied,Rarely,Neutral,Very Important,Once A Year Or Less,Maybe,2,2,3,2,1,3,3,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10389.0,7
R1565,45-59,5+ Years,5644.0,Rarely,Very Satisfied,Sometimes,Not At All,Extremely Important,2-3 Times A Year,Maybe,4,3,1,5,2,1,4,2,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5644.0,7
R1566,25-34,3-5 Years,6016.0,Occasionally,Neutral,Sometimes,Neutral,Very Important,Once A Year Or Less,Maybe,2,2,2,3,2,3,3,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3008.0,7
R1567,35-44,3-5 Years,7742.0,Occasionally,Dissatisfied,Sometimes,Somewhat Important,Very Important,2-3 Times A Year,Maybe,3,2,2,2,2,4,3,2,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3871.0,7
R1568,18-24,5+ Years,0.0,Rarely,Neutral,Rarely,Somewhat Important,Very Important,Never,No,1,3,1,3,1,4,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5
R1569,35-44,3-5 Years,6965.0,Very Frequently,Satisfied,Rarely,Not Important,Very Important,Never,Maybe,3,2,4,4,1,2,3,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6965.0,8
R1570,25-34,5+ Years,500.0,Frequently,Dissatisfied,Never,Somewhat Important,Extremely Important,Never,No,2,3,3,2,0,4,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.0,7
R1571,35-44,1-3 Years,4497.0,Rarely,Neutral,Often,Somewhat Important,Very Important,Once A Year Or Less,Yes,3,1,1,3,3,4,3,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,1,0,4497.0,7
R1572,18-24,5+ Years,4145.0,Never,Dissatisfied,Never,Somewhat Important,Very Important,2-3 Times A Year,Maybe,1,3,0,2,0,4,3,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,4145.0,3
R1573,35-44,5+ Years,3915.0,Rarely,Very Dissatisfied,Rarely,Somewhat Important,Very Important,Never,Yes,3,3,1,1,1,4,3,0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,1,0,3915.0,5
R1574,45-59,3-5 Years,5386.0,Occasionally,Dissatisfied,Sometimes,Very Important,Extremely Important,Once A Year Or Less,Yes,4,2,2,2,2,5,4,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,5386.0,8
R1575,25-34,5+ Years,198.0,Frequently,Dissatisfied,Often,Not Important,Somewhat Important,2-3 Times A Year,Yes,2,3,3,2,3,2,2,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,66.0,8
R1576,18-24,5+ Years,6169.0,Occasionally,Dissatisfied,Rarely,Not At All,Extremely Important,Once A Year Or Less,Maybe,1,3,2,2,1,1,4,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6169.0,7
R1577,Under 18,3-5 Years,5792.0,Never,Very Dissatisfied,Rarely,Neutral,Very Important,Once A Year Or Less,No,0,2,0,1,1,3,3,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5792.0,4
R1578,35-44,5+ Years,2756.0,Rarely,Neutral,Sometimes,Neutral,Somewhat Important,Once A Year Or Less,Maybe,3,3,1,3,2,3,2,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1378.0,5
R1579,35-44,5+ Years,10599.0,Rarely,Dissatisfied,Sometimes,Not At All,Very Important,Once A Year Or Less,No,3,3,1,2,2,1,3,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10599.0,6
R1580,25-34,3-5 Years,3883.0,Occasionally,Very Dissatisfied,Sometimes,Somewhat Important,Very Important,Once A Year Or Less,Yes,2,2,2,1,2,4,3,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1941.5,7
R1581,25-34,1-3 Years,4650.0,Rarely,Dissatisfied,Often,Neutral,Extremely Important,More Than 3 Times,Yes,2,1,1,2,3,3,4,3,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,2325.0,8
R1582,25-34,5+ Years,3750.0,Rarely,Neutral,Sometimes,Not Important,Somewhat Important,Once A Year Or Less,Maybe,2,3,1,3,2,2,2,1,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1250.0,5
R1583,35-44,5+ Years,260.0,Rarely,Very Dissatisfied,Never,Somewhat Important,Very Important,Once A Year Or Less,No,3,3,1,1,0,4,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,260.0,4
R1584,25-34,1-3 Years,3612.0,Occasionally,Neutral,Never,Somewhat Important,Very Important,Never,No,2,1,2,3,0,4,3,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,3612.0,5
R1585,60+,1-3 Years,3750.0,Occasionally,Dissatisfied,Sometimes,Not Important,Very Important,2-3 Times A Year,Maybe,5,1,2,2,2,2,3,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,3750.0,7
R1586,18-24,5+ Years,8098.0,Frequently,Very Dissatisfied,Rarely,Somewhat Important,Very Important,2-3 Times A Year,Yes,1,3,3,1,1,4,3,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,8098.0,7
R1587,35-44,<1 Year,994.0,Frequently,Dissatisfied,Sometimes,Not Important,Not Important,Never,Maybe,3,0,3,2,2,2,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,994.0,6
R1588,25-34,5+ Years,5743.0,Frequently,Very Dissatisfied,Sometimes,Not At All,Not Important,Never,Maybe,2,3,3,1,2,1,1,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5743.0,6
R1589,25-34,1-3 Years,5207.0,Rarely,Dissatisfied,Sometimes,Somewhat Important,Extremely Important,Never,Maybe,2,1,1,2,2,4,4,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,5207.0,7
R1590,35-44,5+ Years,330.0,Never,Very Dissatisfied,Never,Very Important,Very Important,Never,Maybe,3,3,0,1,0,5,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,330.0,3
R1591,35-44,<1 Year,3750.0,Occasionally,Very Dissatisfied,Often,Not At All,Very Important,Never,Yes,3,0,2,1,3,1,3,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,1,0,1875.0,8
R1592,60+,3-5 Years,6440.0,Never,Dissatisfied,Often,Not Important,Somewhat Important,More Than 3 Times,Yes,5,2,0,2,3,2,2,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,3220.0,5
R1593,18-24,<1 Year,7566.0,Occasionally,Very Satisfied,Rarely,Very Important,Extremely Important,Once A Year Or Less,Maybe,1,0,2,5,1,5,4,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,7566.0,7
R1594,18-24,3-5 Years,6236.0,Never,Dissatisfied,Rarely,Neutral,Somewhat Important,2-3 Times A Year,No,1,2,0,2,1,3,2,2,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6236.0,3
R1595,35-44,5+ Years,3992.5,Rarely,Very Dissatisfied,Sometimes,Somewhat Important,Very Important,Once A Year Or Less,Yes,3,3,1,1,2,4,3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1996.25,6
R1596,35-44,3-5 Years,7742.0,Never,Dissatisfied,Rarely,Somewhat Important,Very Important,Never,No,3,2,0,2,1,4,3,0,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7742.0,4
R1597,25-34,5+ Years,2524.0,Frequently,Very Dissatisfied,Sometimes,Neutral,Extremely Important,Once A Year Or Less,Yes,2,3,3,1,2,3,4,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,841.3333333333334,9
R1598,18-24,5+ Years,253.0,Rarely,Very Dissatisfied,Sometimes,Neutral,Very Important,Once A Year Or Less,Maybe,1,3,1,1,2,3,3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,84.33333333333333,6
R1599,18-24,3-5 Years,5484.0,Never,Dissatisfied,Often,Somewhat Important,Extremely Important,More Than 3 Times,Yes,1,2,0,2,3,4,4,3,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,5484.0,7
R1600,45-59,3-5 Years,3750.0,Rarely,Dissatisfied,Rarely,Very Important,Very Important,Once A Year Or Less,No,4,2,1,2,1,5,3,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1875.0,5
R1601,18-24,3-5 Years,2562.0,Frequently,Dissatisfied,Sometimes,Not Important,Somewhat Important,2-3 Times A Year,Maybe,1,2,3,2,2,2,2,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2562.0,7
R1602,25-34,5+ Years,3647.0,Frequently,Neutral,Rarely,Somewhat Important,Somewhat Important,Once A Year Or Less,Maybe,2,3,3,3,1,4,2,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3647.0,6
R1603,25-34,5+ Years,1676.0,Never,Very Dissatisfied,Rarely,Somewhat Important,Very Important,2-3 Times A Year,No,2,3,0,1,1,4,3,2,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1676.0,4
R1604,25-34,1-3 Years,7290.0,Frequently,Neutral,Never,Not Important,Very Important,Never,Maybe,2,1,3,3,0,2,3,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7290.0,6
R1605,18-24,5+ Years,2930.0,Occasionally,Very Dissatisfied,Rarely,Very Important,Extremely Important,More Than 3 Times,Maybe,1,3,2,1,1,5,4,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1465.0,7
R1606,25-34,1-3 Years,2991.0,Frequently,Neutral,Rarely,Neutral,Extremely Important,More Than 3 Times,Yes,2,1,3,3,1,3,4,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2991.0,8
R1607,18-24,1-3 Years,2939.0,Frequently,Very Satisfied,Sometimes,Somewhat Important,Extremely Important,Once A Year Or Less,Yes,1,1,3,5,2,4,4,1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,2939.0,9
